,Song,Artist,artist_trunc,search_term,lyrics_raw
1378,Games People Play,Joe South,Joe South,Games People Play Joe South,"La-da da da da da da da
La-da da da da da da dee
La-da da da da da
La-da da da da da

Whoa the games people play now
Every night and every day now
Never meaning what they say now
Never saying what they mean

And they wile away the hours
In their ivory towers
Till they're covered up with flowers
In the back of a black limousine

Whoa…ah

[Chorus:]
La-da da da da da da da
La-da da da da da dee
Talking 'bout you and me
And the games people play - now

Whoa we make one another cry
Break a heart then we say goodbye
Cross our hearts and we hope to die
That the other was to blame

Whoa…ah

But neither one will ever give in
So we gaze at our eight by ten
Thinking 'bout the things that might have been
And it's a dirty rotten shame

Whoa…ah

[Chorus]
Oh Yeah, ooh-mmm…, oh yeah, come on, come on, come on, come on, come on
Whoa, oh, oh, oh, oh…

Lookie here:
People walking up to you
Singing glory halleluiah – ha ha
And they try and to sock it to you
In the name of the Lord

They're gonna teach you how to meditate
Read your horoscope, cheat your fate
And further more to hell with hate
Come on and get on board

Whoa…ah

[Chorus]
Now wait a minute…
Look around tell me what you see
What's happening to you and me
God grant me the serenity
To just remember who I am

Whoa…ah

Cause you've given up your sanity
For your pride and your vanity
Turn you back on humanity
Oh!...,and you don't give a da da da da da da da

[Chorus fades]"
1379,You Showed Me,The Turtles,The Turtles,You Showed Me The Turtles,"You showed me how to do
Exactly what you do
How I fell in love with you
It's true, I love you

You showed me how to say
Exactly what you say
In that very special way
It's true, you fell for me too

And when I tried it
I could see you fall
And I decided
It's not a trip at all

You taught it to me too
Exactly what you do
And now you love me too
It's true, we're in love, we two

We're in love, we two
We two

You showed me how to do
Exactly what you do
How I fell in love with you

You showed me how to say
Exactly what you say
In that very special way

You taught it to me too
Exactly what you do
And now you love me too
And now you love me too
And now you love me too
And now you love me too"
1380,Tracy,The Cuff Links,The Cuff,Tracy The Cuff,"Ba ba, ba ba ba ba
Ba ba ba ba
Ba ba ba ba, ba ba ba

Tracy, when I'm with you
Something you do
Bounces me off the ceiling

Tracy, day after day
When you're this way
I get a lovin' feeling

Come with me
Don't say no (please don't say no)
Hold me close (and hold me close)
Tracy never let go

Tracy, your gonna be (Tracy, I love you so)
Happy with me
I'll build a world around you

Filled with love everywhere (Tracy, oh please don't go)
And when you're there
You'll be so glad I found you

Come with me
Don't say no (please don't say no)
Hold me close (and hold me close)
Tracy, never, never, ever let me go

Ba ba, ba ba ba ba
Ba ba ba ba
Ba ba ba ba, ba ba ba

Ba ba, ba ba ba ba
Ba ba ba ba
Ba ba ba ba, ba ba ba

Come with me
Don't say no (please don't say no)
Hold me close
Tracy, never, never, ever let me go

Tracy, never let me go
Tracy, never let me go
Tracy, never let me go"
1381,"Oh, What a Night",The Dells,The Dells,"Oh, What a Night The Dells","Oh what a night, to love you, dear
Oh what a night, to hold you near
Oh what a night, to squeeze you, dear
That's why I love you so!

Oh what a night, to love you, dear
Oh what a night, to walk you, dear
Oh what a night, to kiss you, dear
That's why I love you so!

I won't forget all those things
You have told to me
The craze in my heart
Won't let me forget your love

Oh what a night, to love you, dear
Oh what a night, to hold you near
Oh what a night, to squeeze you, dear
That's why I love you so!

Oh what a night, to love you, dear
Oh what a night, to want you, dear
Oh what a night, to kiss you, dear
That's why I love you so!"
1382,Something,The Beatles,The Beatles,Something The Beatles,"[Verse 1]
Something in the way she moves
Attracts me like no other lover
Something in the way she woos me
I don't want to leave her now
You know I believe and how

[Verse 2]
Somewhere in her smile she knows
That I don't need no other lover
Something in her style that shows me
I don't want to leave her now
You know I believe and how

[Bridge]
You're asking me will my love grow
I don't know, I don't know
You stick around and it may show
I don't know, I don't know

[Solo]

[Verse 3]
Something in the way she knows
And all I have to do is think of her
Something in the things she shows me
I don't want to leave her now
You know I believe and how"
1383,This Girl Is a Woman Now,Gary Puckett & The Union Gap,Gary Puckett,This Girl Is a Woman Now Gary Puckett,"This girl walked in dreams
Playing in a world of her own
This girl was a child
Existing in a playground of stone
Then one night her world was changed
Her life and dreams were rearanged
And she would never be the same again
This girl is a woman now, and she's learning how to give
This girl is a woman now, she's found out what it's all about
And she's learning, learning to live
This girl tasted love, as tender as the gentle dawn
She cried a single tear, A teardrop that was sweet and warm
Our hearts told us we were right
And on that sweet and velvet night
A child had died, a woman had been born
This girl is a woman now, and she's learning how to give
This girl is a woman now, she's found out what it's all about
And she's learning, learning to live
This girl is a woman now,she's learning how to give
This girl is a woman now,she's found out what it's all about
And she's learning, learning, learning to live
( Fade )"
1384,Come Together,The Beatles,The Beatles,Come Together The Beatles,"[Interlude]
Shoot me, shoot me, shoot me, shoot me

[Verse 1]
Here come old flat-top, he come grooving up slowly
He got ju-ju eyeballs, he's one holy roller
He got hair down to his knees
Got to be a joker, he just do what he please

[Interlude]
Shoot me, shoot me, shoot me, shoot me

[Verse 2]
He wear no shoeshine, he's got toe-jam football
He got monkey finger, he shoot Coca-Cola
He say, ""I know you, you know me""
One thing I can tell you is you got to be free

[Chorus]
Come together, right now
Over me

[Verse 3]
He bag production, he got walrus gumboot
He's got Ono sideboard, he one spinal cracker
He got feet down below his knee
Hold you in his armchair, you can feel his disease

[Chorus]
Come together, right now
Over me
Right!

[Instrumental break]

[Verse 4]
He roller-coaster, he got early warning
He got muddy water, he one mojo filter
He say, ""One and one and one is three""
Got to be good looking 'cause he's so hard to see

[Chorus]
Come together, right now
Over me

[Interlude]
Shoot me, shoot me, shoot me, shoot me
Ugh!

[Instrumental break]

[Outro]
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah"
1385,Ramblin' Gamblin' Man,Bob Seger System,Bob Seger,Ramblin' Gamblin' Man Bob Seger,"Yeah, I'm gonna tell my tale come on, uh come on, give a listen
Cause I was born lonely down by the riverside
Learned to spin fortune wheels and throw dice
I was just thirteen when I had to leave home
Knew I couldn't stick around
I had to roam, ain't good lookin'
But you know I ain't shy
Ain't afraid to look you girl, hey in the eye
So if you need some lovin' and you need it right away
Take a little time out and maybe I'll stay

But I got to ramble (Ramblin' man)
Gamble (Gamblin' man)
Got to, got to ramble (ramblin' man)
E
I was born a ramblin', gamblin' man

Yeah, uhh, say, yeah, yeah, yeah, yeah, yeah, hah, hah
A bring it on, come on now
Yeah, alright, here we go now

Now, I'm out of money, 'cause you know I need some
Ain't gonna run on lovin' and I must run
Got to keep movin', never gonna slow down
You can have your funky world, see you 'round
Cause I got to ramble (Ramblin' man)
I got to gamble (gamblin' man)
I got to ramble (ramblin' man)
Lord I'm a ramblin', gamblin' man

Oh! I'm just a rambler
Yeah! and I'm just a gambler
Come on and sing along
'Cause I'm just a rambler (ramblin' man)
Lord I'm a gambler (gamblin' man)
I'm a rambler"
1386,I'm Gonna Make You Love Me,The Supremes & The Temptations,The Supremes,I'm Gonna Make You Love Me The Supremes,"Ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh-ooh

I'm gonna do all the things for you
A girl wants a man to do, oh baby (oh baby)
I'll sacrifice for you
I'll even do wrong for you, oh baby (oh baby)

Every minute, every hour
I'm gonna shower
You with love and affection
Look out, it's comin' in your direction

And I'm, I'm gonna make you love me
Oh, yes I will, yes I will
I'm gonna make you love me
Oh, yes I will, yes I will

Lookie here
My love is strong, you see
I know you'll never get tired of me, oh baby (Sure won't) (Oh baby)
And I'm gonna use every trick in the book
I'll try my best to get you hooked, hey baby (Take me, I'm yours) (Oh baby)

And every night, every day
I'm gonna say
I'm gonna get ya, I'm gonna get ya
Look out, boy, 'cause I'm gonna get ya

I'm gonna make you love me
Ooh, yes I will, yes I will
And I'm gonna make you love me
Ooh, yes I will, you know I will (Yes I will)

Every breath I take
And each and every step I make
Brings me closer, baby
Closer to you

And with each beat of my heart
For every day we're apart
I'll hunger for every wasted hour

And oh, every night and every day
I'm gonna get ya, I'm gonna get ya
Look out, 'cause I'm gonna get ya

And I'm gonna make, I'm gonna make you love me
(Yes I will, I will, yes I will)
I'm gonna make you love me, ooh, oh
Yes I will, yes, I will (Come on and love me)
I'm gonna make you love me (ooh)
Yes I will (Yes I will, I will, yes I will)
Come on and love me
I'm gonna make you love me
Yes I will (Yes I will, I will, yes I will)"
1387,I Heard It Through the Grapevine,Marvin Gaye,Marvin Gaye,I Heard It Through the Grapevine Marvin Gaye,"[Verse 1]
I bet you're wondering how I knew
'Bout your plans to make me blue
With some other guy you knew before
Between the two of us guys
You know I love you more
It took me by surprise, I must say
When I found out yesterday
Don't you know that

[Chorus]
I heard it through the grapevine
Not much longer would you be mine
Oh, I heard it through the grapevine
Oh, and I'm just about to lose my mind
Honey, honey, yeah (heard it through the grapevine not much longer would you be my baby)

[Verse 2]
I know a man ain't supposed to cry
But these tears I can't hold inside
Losing you would end my life you see
Because you mean that much to me
You could have told me yourself
That you love someone else
Instead

[Chorus]
I heard it through the grapevine
Not much longer would you be mine
Oh, I heard it through the grapevine
And I'm just about to lose my mind
Honey, honey yeah (heard it through the grapevine not much longer would you be my baby)

[Verse 3]
People say ""believe half of what you see
Son and none of what you hear""
But I can't help being confused
If it's true please tell me dear:
Do you plan to let me go
For the other guy you loved before?
Don't you know

[Chorus]
I heard it through the grapevine
Not much longer would you be mine, baby
I heard it through the grapevine
I'm just about to lose my mind
Honey, honey, yeah (heard it through the grapevine not much longer would you be my baby)

[Outro]
Honey, Honey, I know (heard it through the grapevine not much longer would you be my baby)
That you're letting me go (yeah, yeah, yeah)
Said I heard it through the grapevine (heard it through the grapevine not much longer would you be my baby)
Oh, heard it thought the grapevine (yeah, yeah, yeah)"
